node,product_id,seller_id,category,rating,review_count,degree,weighted_degree,max_overlap,mean_jaccard,max_jaccard,clustering_coeff,core_number,pagerank,community_id,community_density,seller_concentration,hazard_code,is_known_eu_sanction,is_true_dangerous,product_hazard_index,risk_tier,anomaly_prediction,is_suspicious,anomaly_score
prod_20000311,20000311,1000028,Phones & Telecommunications,4.26,19,43,61,6,0.0268,0.0526,0.0111,28,0.002739,44,0.1131,0.048,NONE,False,False,0.2379,MODERATE_RISK,1,False,0.1078
prod_20000124,20000124,1000036,Automotive,4.1,10,35,45,5,0.0401,0.0714,0.0095,26,0.001929,66,0.1199,0.053,NONE,False,False,0.2212,MODERATE_RISK,1,False,0.1078
prod_20000429,20000429,1000003,Automotive,4.29,7,19,25,4,0.031,0.0909,0.0165,18,0.001181,44,0.1131,0.048,NONE,False,False,0.16,MODERATE_RISK,1,False,0.1082
prod_20000477,20000477,1000021,Computer & Office,4.33,3,8,8,1,0.0639,0.25,0.0146,7,0.000674,44,0.1131,0.048,NONE,False,False,0.1108,LOW_RISK,1,False,0.1083
prod_20000369,20000369,1000014,Phones & Telecommunications,5.0,2,6,6,1,0.0536,0.1429,0.0116,6,0.000545,44,0.1131,0.048,NONE,False,False,0.0939,LOW_RISK,1,False,0.1083
prod_20000086,20000086,1000000,Phones & Telecommunications,4.0,1,4,4,1,0.0403,0.1,0.0169,4,0.000475,44,0.1131,0.048,NONE,False,False,0.0737,LOW_RISK,1,False,0.1087
prod_20000395,20000395,1000007,Consumer Electronics,4.27,11,35,49,6,0.033,0.0769,0.0122,26,0.002019,44,0.1131,0.048,NONE,False,False,0.2342,MODERATE_RISK,1,False,0.1088
prod_20000390,20000390,1000048,Home & Garden,4.4,5,19,21,2,0.0513,0.1667,0.0114,16,0.001135,27,0.1093,0.069,ELEC_SHOCK,False,True,0.1929,MODERATE_RISK,1,False,0.1091
prod_20000099,20000099,1000010,Phones & Telecommunications,4.24,17,48,62,6,0.0293,0.05,0.0094,28,0.002507,44,0.1131,0.048,ELEC_SHOCK,True,True,0.5565,HIGH_RISK,1,False,0.1093
prod_20000352,20000352,1000023,Computer & Office,4.43,7,23,27,3,0.0493,0.1429,0.0103,19,0.001385,27,0.1093,0.069,NONE,False,False,0.1447,LOW_RISK,1,False,0.1094
prod_20000126,20000126,1000018,Home & Garden,4.12,8,29,35,3,0.0395,0.1111,0.0124,25,0.001554,66,0.1199,0.053,NONE,False,False,0.1737,MODERATE_RISK,1,False,0.1095
prod_20000246,20000246,1000047,Phones & Telecommunications,5.0,3,8,8,1,0.0383,0.0833,0.0122,8,0.00061,27,0.1093,0.069,NONE,False,False,0.1254,LOW_RISK,1,False,0.1095
prod_20000247,20000247,1000040,Home & Garden,4.5,6,18,20,2,0.0348,0.1,0.0137,17,0.001031,27,0.1093,0.069,NONE,False,False,0.1127,LOW_RISK,1,False,0.1096
prod_20000119,20000119,1000019,Sports & Entertainment,4.4,10,31,36,2,0.0367,0.1,0.0103,25,0.001681,66,0.1199,0.053,NONE,False,False,0.2211,MODERATE_RISK,1,False,0.1099
prod_20000301,20000301,1000028,Jewelry & Accessories,4.33,3,10,10,1,0.062,0.2,0.0117,9,0.00075,27,0.1093,0.069,NONE,False,False,0.1266,LOW_RISK,1,False,0.11
prod_20000109,20000109,1000037,Automotive,4.25,8,29,34,4,0.0445,0.125,0.0095,22,0.001646,66,0.1199,0.053,NONE,False,False,0.1943,MODERATE_RISK,1,False,0.1101
prod_20000470,20000470,1000007,Sports & Entertainment,4.42,12,37,50,6,0.0356,0.08,0.0107,27,0.002094,44,0.1131,0.048,NONE,False,False,0.2039,MODERATE_RISK,1,False,0.1102
prod_20000391,20000391,1000013,Home & Garden,4.33,6,12,15,4,0.0365,0.1,0.0162,12,0.000854,44,0.1131,0.048,UNCERTIFIED_MED,False,True,0.2576,MODERATE_RISK,1,False,0.1104
prod_20000409,20000409,1000005,Tools & Home Improvement,4.5,4,12,12,1,0.0491,0.25,0.0111,11,0.000895,44,0.1131,0.048,NONE,False,False,0.102,LOW_RISK,1,False,0.1106
prod_20000327,20000327,1000027,Computer & Office,4.38,8,24,28,2,0.0388,0.1111,0.0111,20,0.001341,27,0.1093,0.069,NONE,False,False,0.1553,MODERATE_RISK,1,False,0.111
prod_20000168,20000168,1000021,Sports & Entertainment,4.67,9,23,28,4,0.04,0.1,0.01,20,0.001329,66,0.1199,0.053,NONE,False,False,0.1608,MODERATE_RISK,1,False,0.1113
prod_20000430,20000430,1000019,Tools & Home Improvement,4.5,6,20,22,2,0.0422,0.1667,0.0133,18,0.001195,66,0.1199,0.053,CHOKE_CHILD,True,True,0.534,HIGH_RISK,1,False,0.1115
prod_20000102,20000102,1000019,Home & Garden,5.0,2,9,9,1,0.0406,0.1667,0.0173,9,0.000645,44,0.1131,0.048,NONE,False,False,0.1808,MODERATE_RISK,1,False,0.1118
prod_20000307,20000307,1000024,Sports & Entertainment,4.67,3,12,12,1,0.0463,0.1111,0.0099,12,0.000753,66,0.1199,0.053,NONE,False,False,0.1739,MODERATE_RISK,1,False,0.1119
prod_20000143,20000143,1000033,Jewelry & Accessories,4.2,5,14,16,3,0.0328,0.1429,0.0175,13,0.000885,44,0.1131,0.048,NONE,False,False,0.1069,LOW_RISK,1,False,0.1121
prod_20000189,20000189,1000001,Automotive,4.38,13,40,53,4,0.0354,0.1111,0.0102,27,0.00225,44,0.1131,0.048,NONE,False,False,0.1911,MODERATE_RISK,1,False,0.1121
prod_20000264,20000264,1000032,Jewelry & Accessories,4.0,5,15,19,4,0.0444,0.0833,0.0128,15,0.000994,44,0.1131,0.048,NONE,False,False,0.1473,LOW_RISK,1,False,0.1122
prod_20000149,20000149,1000030,Jewelry & Accessories,4.0,4,8,9,2,0.0406,0.1111,0.0163,8,0.000658,27,0.1093,0.069,CHEM_TOXIC,True,True,0.5321,HIGH_RISK,1,False,0.1122
prod_20000164,20000164,1000022,Automotive,4.75,4,13,14,2,0.0553,0.2,0.0114,12,0.000843,44,0.1131,0.048,NONE,False,False,0.0894,LOW_RISK,1,False,0.1124
prod_20000205,20000205,1000028,Home & Garden,4.0,3,13,13,1,0.0561,0.1,0.0096,13,0.000801,44,0.1131,0.048,NONE,False,False,0.1363,LOW_RISK,1,False,0.1127
prod_20000212,20000212,1000015,Sports & Entertainment,4.25,4,19,20,2,0.0416,0.1538,0.0125,19,0.001018,27,0.1093,0.069,NONE,False,False,0.1975,MODERATE_RISK,1,False,0.1128
prod_20000083,20000083,1000049,Computer & Office,4.5,4,14,15,2,0.0639,0.1667,0.0088,12,0.000898,44,0.1131,0.048,NONE,False,False,0.111,LOW_RISK,1,False,0.1128
prod_20000263,20000263,1000019,Sports & Entertainment,4.6,5,17,19,2,0.0413,0.1429,0.0113,16,0.001006,27,0.1093,0.069,NONE,False,False,0.1976,MODERATE_RISK,1,False,0.1128
prod_20000454,20000454,1000007,Automotive,4.5,6,20,22,2,0.0309,0.0625,0.0124,20,0.001077,44,0.1131,0.048,NONE,False,False,0.166,MODERATE_RISK,1,False,0.1129
prod_20000306,20000306,1000020,Jewelry & Accessories,4.33,3,9,10,2,0.0612,0.1429,0.013,9,0.000695,66,0.1199,0.053,NONE,False,False,0.1139,LOW_RISK,1,False,0.113
prod_20000493,20000493,1000003,Tools & Home Improvement,4.6,5,20,23,3,0.0497,0.1429,0.0115,18,0.001169,66,0.1199,0.053,NONE,False,False,0.1436,LOW_RISK,1,False,0.113
prod_20000202,20000202,1000034,Jewelry & Accessories,4.0,12,37,47,4,0.0345,0.1111,0.0109,28,0.001955,44,0.1131,0.048,NONE,False,False,0.2014,MODERATE_RISK,1,False,0.113
prod_20000428,20000428,1000042,Sports & Entertainment,4.31,16,38,50,5,0.0295,0.0909,0.011,27,0.002136,44,0.1131,0.048,NONE,False,False,0.2062,MODERATE_RISK,1,False,0.1134
prod_20000138,20000138,1000044,Sports & Entertainment,4.45,11,39,52,4,0.0353,0.0714,0.0118,26,0.002138,44,0.1131,0.048,NONE,False,False,0.2303,MODERATE_RISK,1,False,0.1135
prod_20000140,20000140,1000041,Consumer Electronics,4.0,2,7,7,1,0.0543,0.1,0.0126,7,0.000588,27,0.1093,0.069,NONE,False,False,0.0985,LOW_RISK,1,False,0.1136
prod_20000471,20000471,1000020,Computer & Office,4.5,2,7,7,1,0.0394,0.0833,0.0114,7,0.000585,27,0.1093,0.069,NONE,False,False,0.1,LOW_RISK,1,False,0.1138
prod_20000278,20000278,1000005,Tools & Home Improvement,4.38,8,29,32,3,0.0423,0.1111,0.0082,22,0.001547,44,0.1131,0.048,NONE,False,False,0.1629,MODERATE_RISK,1,False,0.1139
prod_20000207,20000207,1000001,Jewelry & Accessories,4.2,10,36,44,4,0.0426,0.1111,0.0094,26,0.00201,44,0.1131,0.048,NONE,False,False,0.192,MODERATE_RISK,1,False,0.1146
prod_20000383,20000383,1000023,Tools & Home Improvement,5.0,2,8,8,1,0.0374,0.1429,0.0159,8,0.00062,44,0.1131,0.048,NONE,False,False,0.0931,LOW_RISK,1,False,0.1149
prod_20000358,20000358,1000047,Tools & Home Improvement,4.0,2,11,11,1,0.0363,0.0833,0.013,11,0.000706,27,0.1093,0.069,NONE,False,False,0.1215,LOW_RISK,1,False,0.1149
prod_20000374,20000374,1000015,Computer & Office,4.6,5,23,25,2,0.0438,0.1333,0.0104,21,0.00122,66,0.1199,0.053,NONE,False,False,0.217,MODERATE_RISK,1,False,0.1149
prod_20000120,20000120,1000025,Automotive,4.33,9,22,30,5,0.0412,0.0833,0.0117,19,0.001392,44,0.1131,0.048,NONE,False,False,0.1479,LOW_RISK,1,False,0.115
prod_20000449,20000449,1000003,Phones & Telecommunications,4.83,6,14,15,2,0.0329,0.1111,0.0142,13,0.000868,44,0.1131,0.048,NONE,False,False,0.1561,MODERATE_RISK,1,False,0.1152
prod_20000398,20000398,1000011,Automotive,4.42,12,32,40,4,0.0342,0.1176,0.011,25,0.001771,44,0.1131,0.048,NONE,False,False,0.1597,MODERATE_RISK,1,False,0.1153
prod_20000080,20000080,1000031,Automotive,4.33,3,14,16,2,0.0629,0.2,0.014,12,0.000933,44,0.1131,0.048,NONE,False,False,0.1018,LOW_RISK,1,False,0.1154
prod_20000354,20000354,1000026,Computer & Office,4.0,3,13,16,2,0.0526,0.125,0.0132,13,0.000893,66,0.1199,0.053,NONE,False,False,0.152,MODERATE_RISK,1,False,0.1155
prod_20000178,20000178,1000005,Jewelry & Accessories,5.0,1,8,8,1,0.0442,0.125,0.0169,8,0.000614,44,0.1131,0.048,NONE,False,False,0.0882,LOW_RISK,1,False,0.1155
prod_20000401,20000401,1000028,Tools & Home Improvement,4.67,3,14,15,2,0.05,0.1429,0.0114,14,0.000866,44,0.1131,0.048,UNCERTIFIED_MED,False,True,0.1388,LOW_RISK,1,False,0.1157
prod_20000228,20000228,1000023,Computer & Office,4.4,10,32,39,3,0.0411,0.1111,0.0093,26,0.001821,44,0.1131,0.048,NONE,False,False,0.1628,MODERATE_RISK,1,False,0.1158
prod_20000261,20000261,1000019,Automotive,4.2,5,22,25,3,0.0436,0.2,0.0108,21,0.001282,66,0.1199,0.053,NONE,False,False,0.202,MODERATE_RISK,1,False,0.116
prod_20000467,20000467,1000001,Jewelry & Accessories,4.25,12,35,44,3,0.0373,0.0769,0.0099,26,0.001948,66,0.1199,0.053,NONE,False,False,0.2068,MODERATE_RISK,1,False,0.116
prod_20000196,20000196,1000027,Tools & Home Improvement,4.4,5,23,24,2,0.0495,0.1667,0.0109,20,0.001232,44,0.1131,0.048,NONE,False,False,0.1541,MODERATE_RISK,1,False,0.1162
prod_20000443,20000443,1000047,Home & Garden,4.0,1,8,8,1,0.046,0.2,0.0179,8,0.000608,44,0.1131,0.048,NONE,False,False,0.1169,LOW_RISK,1,False,0.1165
prod_20000381,20000381,1000028,Jewelry & Accessories,3.86,7,20,25,4,0.0511,0.1176,0.0106,18,0.001252,44,0.1131,0.048,NONE,False,False,0.1584,MODERATE_RISK,1,False,0.1168
prod_20000225,20000225,1000013,Jewelry & Accessories,4.38,13,40,49,4,0.0325,0.0769,0.01,27,0.002136,44,0.1131,0.048,NONE,False,False,0.2997,MODERATE_RISK,1,False,0.117
prod_20000176,20000176,1000021,Sports & Entertainment,4.29,7,17,24,3,0.0433,0.0909,0.0148,17,0.001158,44,0.1131,0.048,NONE,False,False,0.146,LOW_RISK,1,False,0.1171
prod_20000243,20000243,1000024,Jewelry & Accessories,4.0,2,9,9,1,0.0434,0.1111,0.0157,9,0.000656,66,0.1199,0.053,NONE,False,False,0.1595,MODERATE_RISK,1,False,0.1172
prod_20000465,20000465,1000035,Tools & Home Improvement,4.4,5,18,20,2,0.0389,0.1111,0.0133,18,0.001036,66,0.1199,0.053,NONE,False,False,0.1356,LOW_RISK,1,False,0.1174
prod_20000466,20000466,1000025,Consumer Electronics,4.33,3,7,7,1,0.0363,0.0833,0.0152,7,0.000579,44,0.1131,0.048,NONE,False,False,0.103,LOW_RISK,1,False,0.1174
prod_20000298,20000298,1000032,Automotive,4.5,6,19,21,2,0.0361,0.0667,0.0114,19,0.001063,66,0.1199,0.053,NONE,False,False,0.1534,MODERATE_RISK,1,False,0.1175
prod_20000322,20000322,1000047,Phones & Telecommunications,4.22,9,26,28,3,0.0327,0.1111,0.0111,24,0.001383,66,0.1199,0.053,NONE,False,False,0.1788,MODERATE_RISK,1,False,0.1179
prod_20000194,20000194,1000038,Phones & Telecommunications,4.43,7,26,30,3,0.0419,0.0909,0.0107,21,0.001399,66,0.1199,0.053,NONE,False,False,0.2403,MODERATE_RISK,1,False,0.118
prod_20000497,20000497,1000036,Home & Garden,4.75,4,12,14,2,0.0501,0.1667,0.0142,12,0.000835,44,0.1131,0.048,NONE,False,False,0.1402,LOW_RISK,1,False,0.1182
prod_20000096,20000096,1000001,Computer & Office,4.33,3,10,11,2,0.0366,0.1429,0.0161,10,0.000711,44,0.1131,0.048,NONE,False,False,0.1065,LOW_RISK,1,False,0.1182
prod_20000117,20000117,1000021,Tools & Home Improvement,4.29,7,18,20,3,0.0505,0.125,0.0097,16,0.00109,66,0.1199,0.053,ELEC_SHOCK,False,True,0.1363,LOW_RISK,1,False,0.1185
prod_20000252,20000252,1000038,Jewelry & Accessories,4.6,5,19,20,2,0.0419,0.1667,0.0121,18,0.001047,44,0.1131,0.048,NONE,False,False,0.2275,MODERATE_RISK,1,False,0.1188
prod_20000297,20000297,1000017,Sports & Entertainment,4.1,10,32,39,4,0.0372,0.1,0.0109,24,0.001778,44,0.1131,0.048,ELEC_SHOCK,False,True,0.2907,MODERATE_RISK,1,False,0.119
prod_20000342,20000342,1000018,Automotive,4.0,6,15,16,2,0.0303,0.1,0.0139,15,0.000878,44,0.1131,0.048,NONE,False,False,0.1234,LOW_RISK,1,False,0.1191
prod_20000227,20000227,1000012,Automotive,4.1,10,29,35,4,0.0332,0.0909,0.0122,24,0.001613,44,0.1131,0.048,NONE,False,False,0.1726,MODERATE_RISK,1,False,0.1193
prod_20000265,20000265,1000005,Consumer Electronics,4.0,4,15,16,2,0.0329,0.0909,0.0141,15,0.000884,44,0.1131,0.048,NONE,False,False,0.117,LOW_RISK,1,False,0.1205
prod_20000213,20000213,1000035,Home & Garden,4.33,6,18,20,3,0.0459,0.1429,0.0109,16,0.001058,66,0.1199,0.053,NONE,False,False,0.1321,LOW_RISK,1,False,0.1208
prod_20000115,20000115,1000033,Home & Garden,4.25,4,10,10,1,0.0428,0.1667,0.0166,9,0.000711,44,0.1131,0.048,NONE,False,False,0.1127,LOW_RISK,1,False,0.1211
prod_20000315,20000315,1000016,Tools & Home Improvement,4.17,6,21,24,2,0.0461,0.1429,0.0116,18,0.001245,66,0.1199,0.053,NONE,False,False,0.1442,LOW_RISK,1,False,0.1218
prod_20000494,20000494,1000004,Phones & Telecommunications,4.29,7,22,26,2,0.0375,0.0909,0.0118,21,0.001241,66,0.1199,0.053,NONE,False,False,0.1646,MODERATE_RISK,1,False,0.1221
prod_20000320,20000320,1000002,Phones & Telecommunications,4.29,7,22,27,3,0.046,0.1429,0.0105,19,0.001429,66,0.1199,0.053,NONE,False,False,0.2574,MODERATE_RISK,1,False,0.1224
prod_20000305,20000305,1000049,Sports & Entertainment,4.0,2,11,11,1,0.0321,0.0714,0.0139,11,0.000709,44,0.1131,0.048,NONE,False,False,0.1025,LOW_RISK,1,False,0.1226
prod_20000092,20000092,1000013,Home & Garden,4.33,6,22,26,2,0.0404,0.1111,0.0123,19,0.001243,66,0.1199,0.053,ELEC_SHOCK,False,True,0.2659,MODERATE_RISK,1,False,0.1231
prod_20000209,20000209,1000022,Automotive,4.25,8,25,28,3,0.039,0.125,0.01,22,0.001369,44,0.1131,0.048,NONE,False,False,0.126,LOW_RISK,1,False,0.1233
prod_20000475,20000475,1000005,Sports & Entertainment,4.27,11,35,45,3,0.0366,0.0909,0.0101,26,0.001998,44,0.1131,0.048,NONE,False,False,0.1774,MODERATE_RISK,1,False,0.1238
prod_20000095,20000095,1000010,Computer & Office,4.0,2,8,8,1,0.036,0.1111,0.0111,8,0.000612,44,0.1131,0.048,NONE,False,False,0.1586,MODERATE_RISK,1,False,0.1243
prod_20000182,20000182,1000012,Consumer Electronics,4.43,7,22,26,4,0.0447,0.1,0.0101,19,0.001269,44,0.1131,0.048,NONE,False,False,0.1448,LOW_RISK,1,False,0.1246
prod_20000285,20000285,1000017,Computer & Office,4.5,6,13,14,2,0.04,0.1111,0.0117,13,0.000826,44,0.1131,0.048,ELEC_SHOCK,True,True,0.5467,HIGH_RISK,1,False,0.1256
